"STATION","STATION_NAME","ELEVATION","LATITUDE","LONGITUDE","DATE","TPCP","EMXT","EMNT","MMXT","MMNT","MNTM"
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2012-08-01,2.61,92,55,85.7,61.8,73.8
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2012-09-01,6.97,94,42,77.2,54.2,65.7
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2012-11-01,0.67,73,21,51.5,29.2,40.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2012-12-01,6.95,65,18,47.7,31.5,39.6
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-01-01,3.76,69,6,42,23.8,32.9
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-02-01,1.81,64,11,38.9,23.6,31.2
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-03-01,2.36,73,22,46.5,30,38.3
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-04-01,1.85,88,22,66.5,39.8,53.2
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-05-01,3.67,89,34,74.9,51.3,63.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-06-01,6.1,90,45,81.2,61.1,71.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-07-01,6.97,94,50,83.8,65.1,74.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-08-01,5.05,88,51,81.6,61.9,71.8
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-09-01,3.25,91,44,77,55.2,66.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-10-01,2.2,86,31,68.5,46.9,57.7
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-11-01,4.05,73,15,50.5,30.7,40.6
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2013-12-01,7.75,70,15,45.2,27.9,36.6
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-01-01,3.16,56,-14,33.3,12.1,22.7
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-02-01,3.28,57,-2,37.4,16.7,27
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-03-01,2.78,70,3,47.2,23.8,35.5
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-04-01,3.95,84,26,65.5,38.4,52
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-05-01,3.67,90,38,74.1,51.2,62.7
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-06-01,4.5,92,51,82.7,60.8,71.8
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-07-01,2.78,90,50,83,61.3,72.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-08-01,7.28,90,50,82.7,61.1,71.9
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-09-01,1.67,89,43,78.3,54.9,66.6
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-10-01,2.6,81,34,65.7,45.3,55.5
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-11-01,2.09,73,14,48.6,29.4,39
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2014-12-01,3.17,63,21,45.2,31,38.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-01-01,2.99,62,-4,35.5,19.4,27.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-02-01,2.64,59,-8,31.6,10.2,20.9
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-03-01,4.51,72,-2,48.3,26.1,37.2
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-04-01,4.99,82,27,65.3,40.2,52.7
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-05-01,2.49,91,38,79.5,54.3,66.9
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-06-01,6.89,92,52,NA,61.7,71.2
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-07-01,4.91,97,55,84.8,64.4,74.6
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-08-01,1.39,92,55,84.7,60.6,72.7
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-09-01,6.42,90,47,81.4,59,70.2
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-10-01,3.11,79,28,66.4,44.4,55.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9055","-80.7549",2015-11-01,2.34,79,19,61.3,36.5,48.9
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-01-01,2.56,72,5,39.7,22.9,31.3
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-02-01,2.77,60,-3,37.3,18.5,27.9
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-03-01,1.69,76,11,55.4,30.7,43.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-04-01,2.75,86,20,62,36.8,49.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-05-01,5.44,87,38,71.5,48.5,60
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-06-01,7.35,91,49,82.6,60.1,71.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-07-01,2.86,99,51,86.4,64.7,75.6
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-08-01,2.16,95,55,88.9,66,77.5
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-09-01,1.65,95,35,76.3,50.9,63.6
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-10-01,6.05,82,32,69.1,43.7,56.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-11-01,2.86,73,20,47.4,30.7,39.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1995-12-01,2.44,60,6,37.3,20.6,29
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-01-01,4.25,69,-2,37.1,19.6,28.4
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-02-01,3.67,66,-4,39.1,22.8,31
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-03-01,5.67,67,8,45.4,24.9,35.2
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-04-01,4.56,82,24,63.7,38.7,51.2
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-05-01,7.55,91,32,69.5,50.7,60.1
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-06-01,6.85,90,45,82.7,60.9,71.8
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-07-01,6.91,92,49,83.1,60.8,72
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-08-01,1.07,90,56,84.2,61.4,72.8
"COOP:466248","MOUNDSVILLE WV US","189","39.9","-80.75",1996-09-01,5.92,89,44,75.7,56.3,66
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2011-08-01,NA,86,46,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2011-09-01,7.15,90,32,72.4,51.2,61.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2011-10-01,6.14,78,25,61.5,37.8,49.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2011-11-01,4.8,72,17,56.6,32.4,44.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2011-12-01,3.85,60,12,46.4,26.7,36.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-01-01,2.99,60,3,43.2,22.2,32.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-02-01,3.14,64,6,46.2,22.9,34.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-03-01,6.59,82,12,63.9,35.7,49.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-04-01,4.2,83,22,62.3,35,48.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-05-01,5.11,87,30,75.1,51.3,63.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-06-01,2.27,95,41,78.7,51.7,65.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-07-01,7.41,93,55,84.3,61.7,73
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-08-01,1.1,88,46,80.4,54.8,67.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-09-01,5.75,88,31,74.2,48.3,61.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-10-01,4.42,80,26,61.7,37.6,49.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-11-01,1.27,70,16,48.1,22.8,35.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2012-12-01,5.79,65,7,46,27.7,36.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-01-01,5.53,70,0,40.1,21.7,30.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-02-01,1.93,59,-2,39.5,19.9,29.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-03-01,3.99,68,6,41.2,24.1,32.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-04-01,3.37,84,17,64.2,35.9,50
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-05-01,3.77,85,27,70.8,44.5,57.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-06-01,7.89,85,46,77.1,56.4,66.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-07-01,7.35,86,51,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-08-01,5.17,83,40,77.5,56.1,66.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-09-01,5.12,84,36,73,49.2,61.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-10-01,2.83,81,21,63,40.4,51.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-11-01,5.07,71,9,48.3,26.4,37.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2013-12-01,8.74,67,5,42.2,23.6,32.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-01-01,3.41,57,-16,33,8.2,20.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-02-01,4.71,58,-2,38,NA,27.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-03-01,3.61,69,-6,47.8,20.5,34.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-04-01,2.11,84,18,65.5,35.1,50.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-05-01,3.69,85,30,73.1,45.8,59.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-06-01,3.2,85,42,79.3,56.9,68.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-07-01,3.23,87,41,78.4,56,67.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-08-01,3.34,87,43,77.4,56,66.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-09-01,3.7,85,32,73.8,51.1,62.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-10-01,5.35,79,25,61.1,39.9,50.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-11-01,2.44,73,3,45.6,24.3,34.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2014-12-01,4.3,61,14,43.2,28.7,35.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-01-01,2.38,61,-4,35.5,17,26.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-02-01,3.43,62,-24,30.7,7,18.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-03-01,6.3,72,-5,49.7,24.5,37.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-04-01,8.02,80,22,63,37.4,50.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-05-01,2.27,85,33,75.5,49.5,62.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-06-01,6.6,86,47,79.4,58.8,69.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-07-01,11.39,86,51,79.5,59.9,69.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-08-01,2.68,85,44,78.5,55.1,66.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-09-01,5.85,86,37,76,52.4,64.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-10-01,2.81,78,22,63.4,39.2,51.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.1879","-80.8484",2015-11-01,2.6,76,16,57.2,35.1,46.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1998-09-01,3.79,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1998-10-01,1.7,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1998-11-01,2.07,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1998-12-01,4.5,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-01-01,5.66,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-02-01,2.9,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-03-01,5.94,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-04-01,3.03,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-05-01,2.51,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-06-01,0.84,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-07-01,5.36,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-08-01,3.91,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-09-01,3.58,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-10-01,3.36,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-11-01,2.17,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",1999-12-01,3,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-01-01,3.19,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-02-01,4.31,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-03-01,2.94,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-04-01,6.6,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-05-01,5.37,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-06-01,7.83,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-07-01,5.69,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-08-01,7.75,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-09-01,5.86,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-10-01,1.63,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-11-01,1.95,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2000-12-01,2.57,55,-2,34.7,20.1,27.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-01-01,3.19,58,-1,37.9,20.6,29.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-02-01,2.66,NA,NA,NA,NA,NA
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-03-01,2.79,62,10,46.6,26.6,36.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-04-01,2.89,89,24,68.2,40.8,54.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-05-01,6.85,85,30,74.8,48.9,61.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-06-01,5,90,44,80.9,55,68
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-07-01,13.89,92,46,81.7,57.7,69.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-08-01,4.14,91,49,83.8,59.6,71.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-09-01,2.5,85,33,73.8,48.2,61
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-10-01,1.34,79,23,64.4,37.2,50.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-11-01,1.43,72,23,61.1,33.2,47.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2001-12-01,3.19,72,2,49.5,30,39.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-01-01,3.48,70,1,43.5,23.3,33.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-02-01,1.24,75,8,47.5,23.3,35.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-03-01,4.94,74,10,54.3,28.9,41.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-04-01,7.62,84,21,65.5,43,54.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-05-01,6.54,84,26,70.3,43.8,57.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-06-01,4.45,91,46,81.8,57.3,69.6
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-07-01,5.44,90,53,82.6,62.3,72.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-08-01,3.13,92,47,83.7,59.9,71.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-09-01,4.36,90,42,79.1,55.7,67.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-10-01,6.22,80,33,61.8,46.4,54.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-11-01,5.9,71,23,47,31.9,39.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2002-12-01,3.99,56,10,39.1,24.4,31.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-01-01,3.04,61,-4,32.6,15.5,24.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-02-01,6.53,57,7,37,24,30.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-03-01,2.72,74,20,56.8,33.6,45.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-04-01,4.32,79,26,64.7,41.7,53.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-05-01,8.57,78,38,68.7,50.8,59.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-06-01,8.23,87,34,74.3,54,64.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-07-01,6.51,87,52,81.1,60.7,70.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-08-01,5.07,88,51,80.7,60.9,70.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-09-01,6.81,81,34,72.6,52.2,62.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-10-01,4.2,73,24,61.2,38.5,49.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-11-01,9.11,79,22,57.7,36.7,47.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2003-12-01,3.82,56,10,38.6,24,31.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-01-01,4.24,64,-1,35.5,16.7,26.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-02-01,3.13,62,-6,41.6,21.1,31.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-03-01,5.49,76,13,54.5,32.3,43.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-04-01,6.88,83,22,61.7,39.8,50.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-05-01,8.46,86,29,77.4,54.2,65.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-06-01,5.45,86,44,77.7,56.8,67.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-07-01,4.84,88,52,80.5,60.5,70.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-08-01,4.02,88,47,77.9,57.1,67.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-09-01,6.88,82,37,74.1,52.9,63.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-10-01,4.38,72,30,63.6,43.1,53.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-11-01,4.13,80,19,54.1,35.8,45
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2004-12-01,3.92,66,-8,41.9,23.6,32.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-01-01,4.68,69,-7,42,24.8,33.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-02-01,3.02,60,13,43,24.6,33.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-03-01,5.91,72,8,43.5,24.7,34.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-04-01,4.14,78,28,64.9,36.6,50.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-05-01,3.66,82,30,68.5,42.1,55.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-06-01,4.14,92,46,81.4,57.3,69.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-07-01,8.21,92,55,83.2,62.8,73
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-08-01,6.81,92,55,83.2,63.2,73.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-09-01,1.26,84,36,76.6,52.7,64.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-10-01,3.51,77,29,64.1,43.3,53.7
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-11-01,5.23,71,9,55.8,32.9,44.4
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2005-12-01,3.03,52,5,35.6,20.5,28.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-01-01,2.71,61,12,47.5,28.3,37.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-02-01,1.82,65,-1,40.2,22,31.1
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-03-01,1.84,74,16,49.7,28.8,39.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-04-01,6.38,80,28,68.1,41.5,54.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-05-01,3.54,90,33,69.1,43.5,56.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-06-01,6.5,90,42,77.5,54.5,66
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-07-01,4.32,90,44,81.4,59.5,70.5
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-08-01,3.97,92,51,84,62.5,73.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-09-01,3.86,80,37,67.9,50.7,59.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-10-01,6.07,74,23,58.3,37.3,47.8
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-11-01,2.84,71,19,52.7,33.8,43.3
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2006-12-01,1.06,66,7,49.1,28.6,38.9
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2007-01-01,NA,62,10,41.2,27.1,34.2
"COOP:466284","MOUNT NEBO 1 S WV US","594.4","38.18889","-80.84889",2007-02-01,2.02,49,-13,31.5,8.7,20.1
